stopNo,x,y
15590,126.8419784115,37.5089513824
15591,126.8406524331,37.5101435591
15593,126.8703583513,37.5387122738
15594,126.8670352013,37.5480700593
15596,126.8284599099,37.5154393663
15599,126.8328143326,37.5117754311
15600,126.8336406491,37.5130579616
15614,126.8333971451,37.51319008
15635,126.83252592,37.5117570005
15637,126.8299550427,37.5121146686
15638,126.829198584,37.513467029
15691,126.864285482,37.5253674114
15692,126.8647256531,37.5253354768
15693,126.8700047657,37.5129359732
15694,126.87038353,37.5130463236
15695,126.8272223971,37.5369927184
15696,126.8277279655,37.5370988852
15697,126.8324108835,37.5293057313
15698,126.8328347599,37.5294937602
15699,126.836314166,37.5226845326
15700,126.8364744684,37.5233632816
15701,126.8430159223,37.5082931602
15702,126.8437883314,37.5078265129
15703,126.8638775519,37.5394087376
15704,126.8640725355,37.5304899072
15718,126.8376652181,37.5084859726
15801,126.8754391005,37.5238217018
15802,126.8814187164,37.5357782132
15803,126.8729569978,37.5190738716
15804,126.8774816639,37.5325491685
15805,126.8764551838,37.5278714031
15806,126.8756678066,37.5237201186
15807,126.873220423,37.5191732756
15808,126.887744365,37.5121981404
15903,126.8814811833,37.5377769081
15904,126.8833135101,37.5433988684
15905,126.8834646051,37.543751346
15906,126.8768073142,37.5359717342
15907,126.8759600716,37.5351112011
15908,126.8750185168,37.5317869626
15909,126.8741804998,37.5281690673
15992,126.8304820018,37.5411920427
15993,126.8781190931,37.5343943737
15995,126.8321045274,37.5402896608
16001,126.8758813624,37.5470974954
16002,126.8750578709,37.5468551335
16003,126.8686519482,37.5490054028
16004,126.8675998318,37.5494106214
16005,126.8615536765,37.5526278025
16006,126.8605244195,37.5528653812
16007,126.8557818766,37.5547564863
16008,126.8540843129,37.5552355847
16009,126.8504630663,37.5566007161
16010,126.84923323,37.5569118315
16011,126.8454938402,37.5578531453
16012,126.843257,37.557872
16013,126.8391584264,37.5584907687
16014,126.8095961346,37.5613708422
16015,126.811072238,37.561349785
16016,126.8158007588,37.5607246898
16017,126.8376109437,37.5585733533
16018,126.827513,37.559695
16019,126.8260392049,37.5596940503
16020,126.817152,37.560738
16021,126.8318715897,37.5593484225
16022,126.8317133393,37.5592825089
16103,126.8616542673,37.5527036123
16104,126.8600692971,37.5529369302
16105,126.8559083753,37.5548954092
16106,126.8558775567,37.5544421215
16109,126.843905152,37.5581646361
16111,126.8392815106,37.5586270014
16112,126.8394838811,37.5582109717
16115,126.814653,37.56112
16116,126.810322176,37.5611863858
16117,126.8090169265,37.5616789813
16118,126.8089271716,37.5622519305
16119,126.8090745347,37.5626135068
16120,126.8109493938,37.5638248877
16121,126.8113840134,37.5647464984
16122,126.812578,37.566218
16123,126.8116149845,37.5669761672
16124,126.8128856536,37.5699292608
16125,126.8114748571,37.5700234331
16126,126.8115903308,37.5727187792
16127,126.8113414217,37.5726571076
16128,126.811733,37.57483
16129,126.8114186211,37.574816243
16130,126.812627,37.576742
16131,126.8123587027,37.5769118737
16132,126.813513,37.57913
16133,126.8132330383,37.5790596554
16134,126.8558158083,37.5618174928
16135,126.8542038866,37.5589275113
16136,126.8541936005,37.5595591647
16137,126.8534482519,37.5575280794
16138,126.8531220051,37.557662838
16139,126.8505841855,37.552627948
16140,126.8501698616,37.5526688733
16141,126.8481814428,37.5503532252
16142,126.8477782735,37.549366909
16143,126.8452748106,37.5460872756
16144,126.8447320961,37.5458432676
16145,126.8426281976,37.5431786479
16146,126.8432514003,37.5433434761
16147,126.838854189,37.5410307536
16148,126.8371072799,37.5408778739
16149,126.8354477303,37.5401114441
16150,126.8344789776,37.5401506396
16151,126.8215259396,37.5460645834
16152,126.821132,37.545958
16153,126.8194959796,37.5496838966
16154,126.8203782658,37.5475298249
16155,126.81998,37.55187
16156,126.8172699594,37.545259774
16157,126.8168622636,37.5495108241
16158,126.815117,37.552778
16159,126.815368,37.55313
16160,126.811917,37.555638
16161,126.811943,37.555152
16162,126.808185,37.559087
16163,126.8175971889,37.5452852938
16164,126.8059168195,37.564621397
16166,126.804202,37.570852
16167,126.8026,37.575195
16168,126.802225,37.575128
16169,126.800345,37.578455
16170,126.7997884498,37.5784942626
16172,126.798335,37.58182
16173,126.8633553696,37.5489885793
16174,126.8621412863,37.5451448999
16175,126.8629698908,37.5419424703
16176,126.8635679255,37.539791346
16177,126.8633404463,37.5373247829
16178,126.8635117084,37.5327627286
16179,126.863608811,37.5316337661
16180,126.858853902,37.5318363326
16181,126.8575906388,37.5315122234
16182,126.8530869567,37.5311156308
16183,126.8524357368,37.5308544018
16184,126.8498334324,37.5308051658
16185,126.8488200647,37.5305885107
16186,126.8475167279,37.5299722869
16187,126.8478810975,37.5299538337
16188,126.844302,37.530479
16189,126.8442551579,37.5303014369
16190,126.8378394153,37.5309632183
16191,126.8470145299,37.5315494585
16192,126.8461927843,37.5322386315
16193,126.8427421149,37.5325837128
16194,126.8407081988,37.5323340865
16195,126.8387569759,37.533098272
16196,126.8383894565,37.5340439211
16197,126.8371920237,37.5367734994
16198,126.8368737328,37.5374398713
16199,126.8364507303,37.5368265409
16200,126.8362926723,37.5371786505
16202,126.840433,37.537977
16203,126.8389691102,37.5386348969
16204,126.8394911995,37.5389654088
16205,126.8409451288,37.5406479194
16206,126.8411221475,37.540952728
16207,126.8396791886,37.5425979802
16208,126.8388885788,37.5429294084
16209,126.8382263704,37.5440629818
16210,126.8373132333,37.5445248902
16211,126.8361316002,37.5471796836
16212,126.8364541195,37.5471900427
16213,126.8365028309,37.549241001
16214,126.8361292528,37.5498027659
16215,126.8367014782,37.5531204851
16216,126.8363717464,37.5532912365
16217,126.8376254994,37.5560385988
16218,126.8374835698,37.5567655856
16219,126.838558,37.56009
16220,126.8389703128,37.5601701491
16221,126.839465,37.562868
16222,126.839755,37.562662
16223,126.840439,37.564818
16224,126.8400989475,37.5648861975
16225,126.841569795,37.5689791361
16226,126.8414494561,37.5702080629
16227,126.8432785021,37.5703925254
16228,126.8438103417,37.5705058666
16229,126.8464070753,37.5695279851
16230,126.8476422533,37.5694809267
16231,126.8487304549,37.5687785736
16232,126.8496502756,37.5684832895
16233,126.8511694161,37.5668109862
16234,126.8517605558,37.5666981923
16235,126.8531103371,37.5653356263
16236,126.8532162499,37.5655880638
16237,126.85513,37.564242
16238,126.8556380616,37.5641799397
16239,126.8579043717,37.5629463904
16240,126.85982,37.561717
16241,126.8594949994,37.5610226593
16242,126.8607529864,37.5614125205
16243,126.863307,37.559812
16244,126.8638406107,37.5597184628
16245,126.877626568,37.5491222747
16246,126.8776893136,37.5488168686
16247,126.8733240118,37.5502350947
16248,126.8727944748,37.5501570313
16249,126.8697189477,37.5530470916
16250,126.8693581039,37.5529295507
16251,126.8654574304,37.5550652684
16252,126.8654850398,37.5554473635
16253,126.8637439355,37.5562428349
16254,126.8639188939,37.5565070571
16255,126.8617662095,37.5576633624
16256,126.8617194697,37.557230783
16257,126.8563497598,37.5602196054
16258,126.856602,37.560458
16259,126.8539737105,37.5614520887
16260,126.8533961531,37.5621659393
16261,126.85080021,37.5634890953
16262,126.8498490115,37.563659097
16264,126.8501204105,37.5660563465
16265,126.8483940429,37.5644051441
16266,126.8478709578,37.5650145106
16267,126.8449188039,37.5666083055
16268,126.843751077,37.566902324
16269,126.8403424556,37.5690684929
16270,126.8400360371,37.5688959697
16271,126.8375244145,37.5702721105
16272,126.8375146708,37.57058838
16273,126.8300504998,37.5725390362
16274,126.8312075275,37.5727385445
16275,126.8279239161,37.5729491648
16276,126.8272995937,37.5726869369
16277,126.8233199914,37.5732631527
16278,126.822627,37.57308
16279,126.818567,37.573207
16280,126.8189449898,37.5734646761
16283,126.8138643735,37.5733225126
16284,126.814217,37.573528
16285,126.8104923847,37.5730855678
16286,126.809892,37.573287
16287,126.8060833577,37.572428722
16288,126.806102,37.572722
16291,126.8456831887,37.5598916649
16292,126.8460350791,37.5599579041
16293,126.84519,37.561745
16294,126.8455808289,37.5617730123
16295,126.8430371521,37.5624040272
16296,126.8431057704,37.5626095674
16297,126.8474153204,37.5619664289
16298,126.8472923418,37.5623231025
16303,126.8165203605,37.5756172414
16304,126.8169913943,37.5751313839
16305,126.816828,37.569443
16306,126.8163793241,37.5689651724
16307,126.816305,37.563222
16308,126.81676,37.562458
16309,126.8407116842,37.5668586144
16315,126.818273,37.552122
16316,126.821887,37.554348
16321,126.8126738174,37.5699847925
16322,126.8125292434,37.5666910754
16326,126.809804527,37.5604349434
16327,126.811612,37.557387
16328,126.8390315329,37.5301259278
16329,126.8393407089,37.5299929864
16330,126.8500718716,37.5663646057
16332,126.859807,37.561162
16339,126.8416541729,37.5478333029
16340,126.844389496,37.5467844606
16341,126.845917756,37.5471216719
16342,126.861713,37.560708
16344,126.850602,37.561643
16345,126.850182,37.559912
16346,126.848477,37.560553
16347,126.846958,37.561208
16348,126.8619155436,37.5607705057
16350,126.8434782256,37.5474383521
16351,126.8415089067,37.5480241401
16352,126.8369118066,37.548013375
16361,126.8451717474,37.5466719509
16364,126.836963084,37.547853051
16366,126.848447,37.560355
16367,126.850322,37.559795
16368,126.850932,37.561875
16369,126.852823,37.563943
16373,126.8117280913,37.5715115378
16374,126.812847,37.567943
16375,126.812767,37.568388
16376,126.805304,37.568165
16378,126.810557,37.55883
16379,126.8123522209,37.5560299741
16380,126.8182166323,37.5549965836
16389,126.8041241867,37.5588334267
16390,126.8047524427,37.5583803167
16391,126.801112,37.56531
16393,126.837825234,37.5578843118
16394,126.817444,37.567393
16395,126.8219193908,37.567138404
16396,126.8259403289,37.5667800574
16397,126.826913,37.56138
16398,126.827173,37.561329
16399,126.82654,37.566841
16401,126.8214569455,37.5601213973
16408,126.8213321956,37.5452091516
16410,126.798872,37.562433
16411,126.798863,37.56242
16413,126.80181,37.588697
16416,126.8232307658,37.5492191755
16417,126.825449415,37.5514716063
16418,126.8264227097,37.5549071083
16419,126.826058,37.554787
16420,126.8252225589,37.55168483
16421,126.822762,37.549322
16422,126.825491,37.559571
16424,126.8552226927,37.5313768831
16425,126.8547625855,37.5311663625
16427,126.826412,37.557467
16428,126.8267496101,37.5574387588
16429,126.8366889695,37.5588523216
16430,126.810619,37.558964
16431,126.816922,37.572868
16432,126.8164945199,37.5727679541
16433,126.8117126614,37.5701349
16434,126.797811,37.57845
16435,126.797978,37.57822
16436,126.8118933674,37.5665639113
16451,126.802865,37.562422
16453,126.8162042491,37.5545212955
16462,126.8710419747,37.553782124
16463,126.8560563182,37.5350552783
16464,126.8569390185,37.5355970088
16465,126.8582737558,37.5364555609
16466,126.859168675,37.5371360581
16467,126.8584805675,37.5377930358
16468,126.8575411898,37.5372836881
16469,126.8563782102,37.5365469849
16470,126.8558738262,37.5363940851
16471,126.8549371793,37.5374138804
16472,126.8540902645,37.5370866403
16473,126.858040957,37.5315199743
16474,126.8581894818,37.5307641322
16475,126.8565274699,37.5295150061
16476,126.8541282205,37.5292192105
16477,126.8518828439,37.5289352735
16478,126.8478041617,37.5293950543
16479,126.8459872958,37.5325726707
16480,126.8462779542,37.533742673
16481,126.846684939,37.5361311077
16482,126.8479875334,37.536604966
16483,126.8491906586,37.537032727
16484,126.85452258,37.5364762303
16485,126.8551211604,37.5359002645
16486,126.855997887,37.5348425483
16487,126.8578470281,37.5317540263
16488,126.854983247,37.5358298097
16489,126.85163932,37.5387776474
16490,126.8240687003,37.5471082621
16491,126.8240952322,37.549302466
16492,126.8244871379,37.550615042
16494,126.8680232498,37.5551078122
16495,126.8708997,37.5555155833
16496,126.8709494221,37.5555615934
16497,126.8517272762,37.5366475666
16498,126.8184521591,37.5834038379
16499,126.8400698187,37.5594219779
16500,126.8737556441,37.5472979883
16501,126.8563192358,37.5366162976
16502,126.8541661911,37.554457141
16503,126.8194426148,37.5788332307
16504,126.8243050853,37.5642946364
16505,126.8751414211,37.5483303142
16506,126.8531015943,37.5524923381
16507,126.8186173155,37.5760007418
16508,126.8429614647,37.5590951148
16509,126.8760290974,37.5494621232
16510,126.8551022133,37.5375050938
16511,126.8520877836,37.5506285112
16512,126.8134050761,37.5768144123
16513,126.8458653593,37.5588259101
16514,126.8732764729,37.5502377469
16515,126.8540244911,37.5371595478
16516,126.851224259,37.5494785312
16517,126.8135874519,37.5785925502
16518,126.8476782843,37.5595698622
16519,126.8703832733,37.5524224634
16520,126.8544106552,37.5364247299
16521,126.850235687,37.5486194397
16522,126.8123068942,37.5768036606
16523,126.8487623402,37.5614067814
16524,126.8709339914,37.5533520946
16525,126.855893555,37.5349622669
16526,126.849284385,37.5478099476
16527,126.8192213459,37.5757574729
16528,126.820255968,37.5625316841
16529,126.857698479,37.5325197799
16530,126.8474755003,37.5457702499
16532,126.8166371899,37.5544373278
16533,126.8461488525,37.5442591948
16535,126.8528364747,37.5612659527
16536,126.8698493274,37.5561740306
16537,126.8580424207,37.5307477357
16538,126.8442200427,37.5428311336
16540,126.8114926908,37.5748665364
16541,126.8678151019,37.5550445028
16542,126.8572148649,37.5297942783
16543,126.847974135,37.5426467961
16544,126.8422124206,37.5412470458
16545,126.8121203278,37.5733997171
16546,126.8654419776,37.5554761494
16547,126.8542115306,37.5294337746
16548,126.8490739183,37.5421787361
16549,126.8411539517,37.5408969028
16550,126.8376286494,37.5717978008
16551,126.8509971757,37.5538251223
16552,126.8626080867,37.557180458
16553,126.8518066697,37.5291208041
16554,126.8502912541,37.5417729905
16555,126.8427421191,37.5428192627
16556,126.8371204609,37.5743399784
16557,126.8496141991,37.5532043177
16558,126.8571485471,37.558624739
16560,126.851055235,37.5405745983
16561,126.8459194239,37.5441120172
16562,126.8367589013,37.5755640607
16563,126.8477997172,37.5532921022
16564,126.8550855865,37.5566172929
16565,126.8463346005,37.5326055625
16566,126.8514173531,37.540005562
16567,126.8465565086,37.543584805
16568,126.8366173902,37.5755602606
16569,126.8465770816,37.5528724125
16570,126.8540032996,37.5555697902
16571,126.8460803531,37.5335405699
16572,126.8515080655,37.5387720758
16573,126.8369597981,37.574293801
16574,126.8442711774,37.5530658323
16575,126.8534898791,37.5576569874
16576,126.8477612943,37.5343420215
16577,126.8374304603,37.5718308684
16578,126.8416539309,37.554367135
16579,126.8468187447,37.5359934136
16580,126.850200408,37.5374052638
16581,126.8405796,37.5544702163
16583,126.8480295731,37.5365203171
16584,126.8515939624,37.5365410697
16586,126.8399795935,37.5545324812
16588,126.8492383261,37.5369625024
16589,126.8512590982,37.5359315073
16590,126.8406975757,37.5667781018
16591,126.8381369893,37.5547275427
16592,126.8139764164,37.573289173
16593,126.8502333606,37.5373368223
16594,126.8510240698,37.5351941142
16595,126.8179218929,37.572833087
16596,126.8653893788,37.5551435859
16597,126.8507171986,37.5375762254
16598,126.8512080132,37.5325973854
16599,126.851506706,37.5400282017
16600,126.8394783753,37.5628876344
16601,126.8224832996,37.5702705064
16602,126.8556443698,37.5609107842
16603,126.8224296554,37.5687313134
16604,126.8205790796,37.5689981279
16606,126.8276308688,37.5671829205
16608,126.8278669032,37.5699126846
16609,126.8281467546,37.5662758355
16610,126.8186669277,37.5471289257
16611,126.8145134806,37.550789026
16612,126.8150621212,37.5499834076
16614,126.8037172538,37.5594860428
16615,126.8190663137,37.5680839545
16616,126.8256738169,37.5667530681
16621,126.8258114026,37.5603710302
16622,126.8212623761,37.5615276837
16623,126.8223996327,37.5624802084
16624,126.824674146,37.5636538382
16625,126.8239338563,37.5672256411
16626,126.8267452809,37.5618164643
16627,126.8194062875,37.567820925
16628,126.8208224938,37.5686373065
