"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190415","경원선","신이문","10774","9629","20190418"
"20190415","경원선","외대앞","12500","12595","20190418"
"20190415","경원선","청량리(서울시립대입구)","15864","17477","20190418"
"20190415","경원선","왕십리(성동구청)","17349","18805","20190418"
"20190415","경원선","응봉","2258","2030","20190418"
"20190415","경원선","옥수","53","41","20190418"
"20190415","경원선","한남","5064","4832","20190418"
"20190415","경원선","서빙고","2352","2192","20190418"
"20190415","경원선","이촌(국립중앙박물관)","5062","3757","20190418"
"20190415","경부선","광명","3350","2618","20190418"
"20190415","경부선","서동탄","2009","1643","20190418"
"20190415","경부선","당정","9176","8848","20190418"
"20190415","경부선","천안","8828","7883","20190418"
"20190415","경부선","두정","7155","8882","20190418"
"20190415","경부선","직산","1003","1062","20190418"
"20190415","경부선","성환","6815","7018","20190418"
"20190415","경부선","평택","15308","15518","20190418"
"20190415","경부선","지제","2952","2780","20190418"
"20190415","경부선","서정리","6634","6563","20190418"
"20190415","경부선","송탄","5425","5120","20190418"
"20190415","경부선","진위","2053","1772","20190418"
"20190415","경부선","오산","11252","11225","20190418"
"20190415","경부선","오산대","4588","4529","20190418"
"20190415","경부선","세마","3364","3063","20190418"
"20190415","경부선","병점","20282","20076","20190418"
"20190415","경부선","세류","4179","3950","20190418"
"20190415","경부선","독산","20061","21005","20190418"
"20190415","경부선","수원","47587","50231","20190418"
"20190415","경부선","화서","10199","9947","20190418"
"20190415","경부선","성균관대","18990","18613","20190418"
"20190415","경부선","의왕","11274","11244","20190418"
"20190415","경부선","군포","8971","8936","20190418"
"20190415","경부선","금정","31144","31786","20190418"
"20190415","경부선","명학","12930","13175","20190418"
"20190415","경부선","안양","34362","34032","20190418"
"20190415","경부선","관악","10109","9588","20190418"
"20190415","경부선","석수","13986","12557","20190418"
"20190415","경부선","금천구청","14780","14183","20190418"
"20190415","경부선","가산디지털단지","21096","24379","20190418"
"20190415","경부선","구로","23275","23606","20190418"
"20190415","경부선","신길","11725","9897","20190418"
"20190415","경부선","신도림","4626","4635","20190418"
"20190415","경부선","영등포","44996","46989","20190418"
"20190415","경부선","대방","17521","17761","20190418"
"20190415","경부선","노량진","13111","12547","20190418"
"20190415","경부선","용산","38567","40394","20190418"
"20190415","경부선","남영","13405","14516","20190418"
"20190415","경부선","서울역","6797","1481","20190418"
"20190415","경강선","여주","2830","2806","20190418"
"20190415","경강선","세종대왕릉","322","315","20190418"
"20190415","경강선","부발","2000","1909","20190418"
"20190415","경강선","이천","2761","2958","20190418"
"20190415","경강선","신둔도예촌","1669","1427","20190418"
"20190415","경강선","곤지암","2516","2568","20190418"
"20190415","경강선","초월","3044","2992","20190418"
"20190415","경강선","경기광주","7849","7628","20190418"
"20190415","경강선","삼동","2446","2143","20190418"
"20190415","경강선","이매","1384","1223","20190418"
"20190415","경강선","판교","4143","3885","20190418"
"20190415","9호선2~3단계","중앙보훈병원","8413","7672","20190418"
"20190415","9호선2~3단계","둔촌오륜","1090","959","20190418"
"20190415","9호선2~3단계","올림픽공원(한국체대)","5355","5528","20190418"
"20190415","9호선2~3단계","한성백제","2179","2010","20190418"
"20190415","9호선2~3단계","송파나루","3776","3857","20190418"
"20190415","9호선2~3단계","석촌","6907","5680","20190418"
"20190415","9호선2~3단계","석촌고분","4940","4897","20190418"
"20190415","9호선2~3단계","삼전","5574","5546","20190418"
"20190415","9호선2~3단계","종합운동장","4845","4532","20190418"
"20190415","9호선2~3단계","봉은사","17130","16958","20190418"
"20190415","9호선2~3단계","삼성중앙","6814","7127","20190418"
"20190415","9호선2~3단계","선정릉","9988","10596","20190418"
"20190415","9호선2~3단계","언주","10176","9972","20190418"
"20190415","9호선","신논현","34595","34719","20190418"
"20190415","9호선","사평","3740","3766","20190418"
"20190415","9호선","고속터미널","12793","18685","20190418"
"20190415","9호선","신반포","3434","3408","20190418"
"20190415","9호선","구반포","3431","3594","20190418"
"20190415","9호선","동작(현충원)","3495","2349","20190418"
"20190415","9호선","흑석(중앙대입구)","12566","12916","20190418"
"20190415","9호선","노들","5149","4383","20190418"
"20190415","9호선","노량진","31272","31818","20190418"
"20190415","9호선","샛강","6354","6486","20190418"
"20190415","9호선","여의도","27650","27648","20190418"
"20190415","9호선","국회의사당","20315","20130","20190418"
"20190415","9호선","당산","21023","20769","20190418"
"20190415","9호선","선유도","8235","8166","20190418"
"20190415","9호선","신목동","4770","4277","20190418"
"20190415","9호선","염창","19347","18979","20190418"
"20190415","9호선","등촌","12069","12063","20190418"
"20190415","9호선","증미","8255","8397","20190418"
"20190415","9호선","가양","24017","23100","20190418"
"20190415","9호선","양천향교","10156","10436","20190418"
"20190415","9호선","마곡나루","10832","10812","20190418"
"20190415","9호선","신방화","8164","8150","20190418"
"20190415","9호선","공항시장","3308","3756","20190418"
"20190415","9호선","김포공항","9879","11943","20190418"
"20190415","9호선","개화","8536","5401","20190418"
"20190415","8호선","모란","5052","3652","20190418"
"20190415","8호선","수진","6047","5577","20190418"
"20190415","8호선","신흥","5133","5433","20190418"
"20190415","8호선","단대오거리","13344","12517","20190418"
"20190415","8호선","남한산성입구(성남법원.검찰청)","17708","16820","20190418"
"20190415","8호선","산성","6753","6593","20190418"
"20190415","8호선","복정","14358","12093","20190418"
"20190415","8호선","장지","20996","20121","20190418"
"20190415","8호선","문정","23710","24889","20190418"
"20190415","8호선","가락시장","9022","10609","20190418"
"20190415","8호선","송파","11144","10741","20190418"
"20190415","8호선","석촌","9329","11101","20190418"
"20190415","8호선","잠실(송파구청)","16008","18534","20190418"
"20190415","8호선","몽촌토성(평화의문)","7332","7556","20190418"
"20190415","8호선","강동구청","12207","12534","20190418"
"20190415","8호선","천호(풍납토성)","19668","21865","20190418"
"20190415","8호선","암사","21727","19158","20190418"
"20190415","7호선","부평구청","14154","11097","20190418"
"20190415","7호선","굴포천","10363","11059","20190418"
"20190415","7호선","삼산체육관","6174","5427","20190418"
"20190415","7호선","상동","15861","16506","20190418"
"20190415","7호선","부천시청","13447","13426","20190418"
"20190415","7호선","신중동","16787","16660","20190418"
"20190415","7호선","춘의","11070","11007","20190418"
"20190415","7호선","부천종합운동장","7062","6061","20190418"
"20190415","7호선","까치울","8935","8402","20190418"
"20190415","7호선","온수(성공회대입구)","14082","13600","20190418"
"20190415","7호선","천왕","11156","10322","20190418"
"20190415","7호선","광명사거리","30245","29428","20190418"
"20190415","7호선","철산","27652","27875","20190418"
"20190415","7호선","가산디지털단지","51491","51969","20190418"
"20190415","7호선","남구로","19762","20781","20190418"
"20190415","7호선","대림(구로구청)","11444","11091","20190418"
"20190415","7호선","신풍","13710","12990","20190418"
"20190415","7호선","보라매","11455","11710","20190418"
"20190415","7호선","신대방삼거리","19961","19237","20190418"
"20190415","7호선","장승배기","12884","12616","20190418"
"20190415","7호선","상도","14382","14509","20190418"
"20190415","7호선","숭실대입구(살피재)","20984","21218","20190418"
"20190415","7호선","남성","14184","13471","20190418"
"20190415","7호선","이수","18690","18257","20190418"
"20190415","7호선","내방","17279","17746","20190418"
"20190415","7호선","고속터미널","21087","17960","20190418"
"20190415","7호선","반포","7529","7407","20190418"
"20190415","7호선","논현","23132","25062","20190418"
"20190415","7호선","학동","26277","28316","20190418"
"20190415","7호선","강남구청","17174","19096","20190418"
"20190415","7호선","청담","23831","26798","20190418"
"20190415","7호선","뚝섬유원지","9943","9694","20190418"
"20190415","7호선","건대입구","17278","17970","20190418"
"20190415","7호선","어린이대공원(세종대)","21346","22486","20190418"
"20190415","7호선","군자(능동)","16763","13100","20190418"
"20190415","7호선","중곡","11866","11048","20190418"
"20190415","7호선","용마산","7381","6987","20190418"
"20190415","7호선","사가정","18586","18627","20190418"
"20190415","7호선","면목","20044","19475","20190418"
"20190415","7호선","상봉(시외버스터미널)","19497","18546","20190418"
"20190415","7호선","중화","13445","13028","20190418"
"20190415","7호선","먹골","12003","11575","20190418"
"20190415","7호선","태릉입구","11080","10459","20190418"
"20190415","7호선","공릉(서울과학기술대)","14324","14798","20190418"
"20190415","7호선","하계","22830","21608","20190418"
"20190415","7호선","중계","19031","17653","20190418"
"20190415","7호선","노원","22290","23593","20190418"
"20190415","7호선","마들","14026","13311","20190418"
"20190415","7호선","수락산","15535","14959","20190418"
"20190415","7호선","도봉산","11857","13375","20190418"
"20190415","7호선","장암","2891","936","20190418"
"20190415","6호선","봉화산(서울의료원)","12033","10870","20190418"
"20190415","6호선","화랑대(서울여대입구)","16119","12348","20190418"
"20190415","6호선","태릉입구","6427","8005","20190418"
"20190415","6호선","석계","15368","15875","20190418"
"20190415","6호선","돌곶이","10196","9653","20190418"
"20190415","6호선","상월곡(한국과학기술연구원)","7810","7543","20190418"
"20190415","6호선","월곡(동덕여대)","15958","15321","20190418"
"20190415","6호선","고려대(종암)","12323","11969","20190418"
"20190415","6호선","안암(고대병원앞)","16727","17168","20190418"
"20190415","6호선","보문","8622","7923","20190418"
